centro;nombre_centro;ensena;poblacion;fecha;albaran;comentarios;portes;total_con_iva
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-20;36596;;0;101.31
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-20;36599;;0;46.29
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-20;36602;;0;101.31
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-20;36613;;0;-67.24
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-20;36616;;0;102.51
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-20;36618;;0;11.58
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-20;36619;;0;25.10
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-20;36620;;0;6.52
89;LA VAGUADA;AURGI;MADRID;2026-08-20;29011;;0;-227.07
89;LA VAGUADA;AURGI;MADRID;2026-08-20;29015;;0;-28.10
89;LA VAGUADA;AURGI;MADRID;2026-08-20;29062;;0;126.25
89;LA VAGUADA;AURGI;MADRID;2026-08-20;29071;;0;12.84
89;LA VAGUADA;AURGI;MADRID;2026-08-20;29073;;0;16.88
154;ALUCHE;AURGI;MADRID;2026-08-21;36626;;0;16.04
154;ALUCHE;AURGI;MADRID;2026-08-21;36666;;0;21.85
172;GOYA;MOTORTOWN;MADRID;2026-08-21;30019;;0;74.90
172;GOYA;MOTORTOWN;MADRID;2026-08-21;30026;;0;-7.32
172;GOYA;MOTORTOWN;MADRID;2026-08-21;30027;;0;10.14
172;GOYA;MOTORTOWN;MADRID;2026-08-21;30040;;0;23.47
172;GOYA;MOTORTOWN;MADRID;2026-08-21;30045;;0;93.73
172;GOYA;MOTORTOWN;MADRID;2026-08-21;30047;;0;17.29
172;GOYA;MOTORTOWN;MADRID;2026-08-21;30053;;0;-23.47
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-21;29089;;0;48.63
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-21;29114;;0;21.96
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-21;29118;;0;140.36
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-21;29128;;0;10.43
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-21;61320;;0;11.24
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-21;61361;;0;28.76
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-21;61367;;0;31.38
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-21;61451;;0;10.39
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-21;61465;;0;-276.52
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-21;61470;;0;25.23
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-21;51935;;0;4.74
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-21;51936;;0;21.11
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-21;51939;;0;17.12
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-21;51949;;0;27.65
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-21;51966;;0;-4.74
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-21;51968;;0;31.39
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-21;51971;;0;12.18
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-21;51972;;0;8.35
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-21;29996;;0;14.62
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-21;30004;;0;9.85
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-21;30018;;0;19.32
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-21;30029;;0;48.09
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-21;30036;;0;7.01
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-21;30041;;0;12.61
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-21;30052;;0;16.89
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-21;44548;;0;13.53
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-21;44586;;0;28.82
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-21;44609;;0;-58.50
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-21;44611;;0;-34.67
21;LEGANES;AURGI;LEGANES;2026-08-21;24673;;0;19.44
21;LEGANES;AURGI;LEGANES;2026-08-21;24674;;0;77.88
21;LEGANES;AURGI;LEGANES;2026-08-21;24703;;0;76.27
21;LEGANES;AURGI;LEGANES;2026-08-21;24721;;0;14.11
21;LEGANES;AURGI;LEGANES;2026-08-21;24737;;0;-496.68
21;LEGANES;AURGI;LEGANES;2026-08-21;24738;;0;-8.65
21;LEGANES;AURGI;LEGANES;2026-08-21;24739;;0;14.11
21;LEGANES;AURGI;LEGANES;2026-08-21;24786;;0;2.67
21;LEGANES;AURGI;LEGANES;2026-08-21;24810;;0;11.66
21;LEGANES;AURGI;LEGANES;2026-08-21;24838;;0;105.54
21;LEGANES;AURGI;LEGANES;2026-08-21;24843;;0;79.05
21;LEGANES;AURGI;LEGANES;2026-08-21;24844;;0;22.64
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-21;23913;;0;5.81
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-21;23963;;0;118.34
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-21;23972;;0;26.62
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-21;24676;;0;57.16
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-21;24680;;0;10.65
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-21;24723;;0;22.41
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-21;24756;;0;59.62
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-21;24818;;0;81.77
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-21;24824;;0;21.45
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-21;27553;;0;31.13
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-21;27594;;0;13.77
24;PINTO;AURGI;PINTO;2026-08-21;30419;;0;4.04
24;PINTO;AURGI;PINTO;2026-08-21;30423;;0;9.09
24;PINTO;AURGI;PINTO;2026-08-21;30440;;0;14.56
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-21;74095;;0;23.04
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-21;74097;;0;10.08
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-21;74099;;0;5.74
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-21;74188;;0;11.37
40;VALLECAS;AURGI;MADRID;2026-08-21;31967;;0;117.75
40;VALLECAS;AURGI;MADRID;2026-08-21;31968;;0;16.93
40;VALLECAS;AURGI;MADRID;2026-08-21;31980;;0;9.38
40;VALLECAS;AURGI;MADRID;2026-08-21;31995;;0;45.29
40;VALLECAS;AURGI;MADRID;2026-08-21;31996;;0;117.18
40;VALLECAS;AURGI;MADRID;2026-08-21;31997;;0;-298.76
40;VALLECAS;AURGI;MADRID;2026-08-21;31999;;0;-10.61
40;VALLECAS;AURGI;MADRID;2026-08-21;32025;;0;7.44
40;VALLECAS;AURGI;MADRID;2026-08-21;32027;;0;24.31
40;VALLECAS;AURGI;MADRID;2026-08-21;32029;;0;61.86
40;VALLECAS;AURGI;MADRID;2026-08-21;32034;;0;6.45
40;VALLECAS;AURGI;MADRID;2026-08-21;32037;;0;-246.34
40;VALLECAS;AURGI;MADRID;2026-08-21;32040;;0;24.31
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-21;24203;;0;64.59
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-21;24204;;0;19.37
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-21;24230;;0;13.21
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-21;24246;;0;11.18
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-21;24252;;0;10.08
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-21;24253;;0;8.71
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-21;24261;;0;24.91
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-21;24268;;0;33.08
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-21;16482;;0;16.13
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-21;16498;;0;75.30
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-21;16511;;0;10.50
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-21;16514;;0;-13.70
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-21;16515;;0;5.74
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-21;16516;;0;26.32
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-21;60410;;0;74.90
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-21;60429;;0;14.39
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-21;60441;;0;5.57
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-21;60482;;0;30.44
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-21;51884;;0;56.41
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-21;51915;;0;56.41
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-21;51920;;0;25.33
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-21;51929;;0;139.09
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-21;51931;;0;38.45
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-21;51933;;0;55.09
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-21;51940;;0;23.47
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-21;51951;;0;50.57
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-21;51953;;0;12.10
58;MOSTOLES;AURGI;MOSTOLES;2026-08-21;38891;;0;36.76
58;MOSTOLES;AURGI;MOSTOLES;2026-08-21;38892;;0;36.02
58;MOSTOLES;AURGI;MOSTOLES;2026-08-21;38929;;0;76.75
58;MOSTOLES;AURGI;MOSTOLES;2026-08-21;38944;;0;65.95
58;MOSTOLES;AURGI;MOSTOLES;2026-08-21;38964;;0;10.14
58;MOSTOLES;AURGI;MOSTOLES;2026-08-21;38965;;0;4.92
59;VALDEMORO;AURGI;VALDEMORO;2026-08-21;22366;;0;5.35
59;VALDEMORO;AURGI;VALDEMORO;2026-08-21;22367;;0;9.62
59;VALDEMORO;AURGI;VALDEMORO;2026-08-21;22375;;0;75.30
59;VALDEMORO;AURGI;VALDEMORO;2026-08-21;22395;;0;106.63
59;VALDEMORO;AURGI;VALDEMORO;2026-08-21;22396;;0;5.09
59;VALDEMORO;AURGI;VALDEMORO;2026-08-21;22403;;0;10.14
59;VALDEMORO;AURGI;VALDEMORO;2026-08-21;22409;;0;10.37
59;VALDEMORO;AURGI;VALDEMORO;2026-08-21;22412;;0;27.38
61;ALCORCON;AURGI;ALCORCON;2026-08-21;44540;;0;25.13
61;ALCORCON;AURGI;ALCORCON;2026-08-21;44592;;0;5.40
61;ALCORCON;AURGI;ALCORCON;2026-08-21;44634;;0;19.11
61;ALCORCON;AURGI;ALCORCON;2026-08-21;44647;;0;5.45
61;ALCORCON;AURGI;ALCORCON;2026-08-21;44679;;0;18.82
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;29987;;0;8.43
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;29988;;0;46.66
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;29999;;0;-102.43
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;30013;;0;26.14
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;30014;;0;36.55
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;30016;;0;9.92
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;30021;;0;129.78
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;30024;;0;-191.68
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;30032;;0;90.46
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-21;30049;;0;13.37
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-21;18764;;0;35.42
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-21;30012;;0;29.68
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-21;30050;;0;106.78
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;33344;;0;39.65
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36397;;0;6.51
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36398;;0;37.69
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36408;;0;23.87
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36418;;0;10.14
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36422;;0;7.05
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36433;;0;25.75
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36434;;0;8.03
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36435;;0;59.79
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36436;;0;21.86
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-21;36437;;0;30.00
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-21;75981;;0;10.08
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-21;76139;;0;12.93
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-21;36624;;0;57.52
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-21;36667;;0;26.24
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-21;36670;;0;8.81
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-21;36675;;0;101.31
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-21;36678;;0;-148.93
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-21;36679;;0;-8.11
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-21;36680;;0;5.75
89;LA VAGUADA;AURGI;MADRID;2026-08-21;29082;;0;4.39
89;LA VAGUADA;AURGI;MADRID;2026-08-21;29083;;0;7.79
89;LA VAGUADA;AURGI;MADRID;2026-08-21;29106;;0;-61.19
89;LA VAGUADA;AURGI;MADRID;2026-08-21;29107;;0;-81.31
89;LA VAGUADA;AURGI;MADRID;2026-08-21;29112;;0;31.77
89;LA VAGUADA;AURGI;MADRID;2026-08-21;29121;;0;12.78
89;LA VAGUADA;AURGI;MADRID;2026-08-21;29132;;0;57.75
154;ALUCHE;AURGI;MADRID;2026-08-22;36698;;0;16.67
154;ALUCHE;AURGI;MADRID;2026-08-22;36715;;0;15.25
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-22;61485;;0;6.68
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-22;61503;;0;27.82
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-22;61505;;0;50.61
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-22;52011;;0;1.33
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-22;52033;;0;22.14
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-22;52021;;0;6.46
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-22;44736;;0;96.28
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-22;44747;;0;7.72
21;LEGANES;AURGI;LEGANES;2026-08-22;22676;;0;28.71
21;LEGANES;AURGI;LEGANES;2026-08-22;22687;;0;8.65
21;LEGANES;AURGI;LEGANES;2026-08-22;22692;;0;8.91
21;LEGANES;AURGI;LEGANES;2026-08-22;22696;;0;21.11
21;LEGANES;AURGI;LEGANES;2026-08-22;22697;;0;-21.11
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-22;61484;;0;40.92
24;PINTO;AURGI;PINTO;2026-08-22;30464;;0;113.29
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-22;74243;;0;40.81
40;VALLECAS;AURGI;MADRID;2026-08-22;32054;;0;60.80
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-22;24270;;0;3.76
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-22;24273;;0;16.26
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-22;24274;;0;16.46
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-22;36452;;0;57.62
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-22;36454;;0;38.07
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-22;60522;;0;75.58
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-22;52009;;0;8.81
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-22;52010;;0;7.43
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-22;52018;;0;38.44
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-22;61480;;0;18.62
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-22;61481;;0;7.16
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-22;61495;;0;7.50
58;MOSTOLES;AURGI;MOSTOLES;2026-08-22;38996;;0;57.16
61;ALCORCON;AURGI;ALCORCON;2026-08-22;44701;;0;12.21
61;ALCORCON;AURGI;ALCORCON;2026-08-22;44719;;0;19.69
61;ALCORCON;AURGI;ALCORCON;2026-08-22;44723;;0;39.89
61;ALCORCON;AURGI;ALCORCON;2026-08-22;44728;;0;67.18
61;ALCORCON;AURGI;ALCORCON;2026-08-22;44731;;0;30.23
61;ALCORCON;AURGI;ALCORCON;2026-08-22;44733;;0;7.45
61;ALCORCON;AURGI;ALCORCON;2026-08-22;44734;;0;25.69
61;ALCORCON;AURGI;ALCORCON;2026-08-22;44735;;0;6.90
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-22;36456;;0;5.15
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-22;36457;;0;9.56
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-22;36458;;0;8.59
89;LA VAGUADA;AURGI;MADRID;2026-08-22;61476;;0;5.15
89;LA VAGUADA;AURGI;MADRID;2026-08-22;61478;;0;9.56
89;LA VAGUADA;AURGI;MADRID;2026-08-22;61492;;0;106.93
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-23;23973;;0;9.63
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-23;23974;;0;5.07
154;ALUCHE;AURGI;MADRID;2026-08-24;36762;;0;11.54
154;ALUCHE;AURGI;MADRID;2026-08-24;36789;;0;-202.20
172;GOYA;MOTORTOWN;MADRID;2026-08-24;18765;;0;35.33
172;GOYA;MOTORTOWN;MADRID;2026-08-24;30133;;0;41.73
172;GOYA;MOTORTOWN;MADRID;2026-08-24;30140;;0;61.73
172;GOYA;MOTORTOWN;MADRID;2026-08-24;30166;;0;41.73
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-24;29160;;0;29.12
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-24;29165;;0;17.29
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-24;29174;;0;17.06
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-24;29195;;0;90.39
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-24;29221;;0;13.95
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-24;29228;;0;63.69
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-24;29234;;0;35.39
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61597;;0;75.30
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61607;;0;314.09
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61693;;0;20.34
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61695;;0;143.26
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61706;;0;113.52
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61708;;0;21.71
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61721;;0;20.90
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61729;;0;113.52
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61761;;0;122.06
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61773;;0;167.73
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61799;;0;-29.48
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61800;;0;-113.52
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61814;;0;31.91
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61815;;0;25.23
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61820;;0;113.52
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61825;;0;12.96
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61826;;0;23.79
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-24;61827;;0;17.70
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-24;52091;;0;33.70
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-24;52110;;0;4.43
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-24;52112;;0;11.07
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-24;52115;;0;18.60
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-24;52129;;0;15.37
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-24;52164;;0;196.84
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-24;52182;;0;41.96
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-24;52190;;0;25.10
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-24;52239;;0;5.66
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-24;30099;;0;22.45
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-24;30125;;0;101.89
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-24;30146;;0;7.49
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-24;30164;;0;15.37
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-24;30201;;0;15.63
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-24;52076;;0;15.37
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-24;52128;;0;-15.37
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-24;44870;;0;33.49
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-24;44927;;0;53.19
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-24;44936;;0;22.14
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-24;44937;;0;146.45
21;LEGANES;AURGI;LEGANES;2026-08-24;24866;;0;21.05
21;LEGANES;AURGI;LEGANES;2026-08-24;24867;;0;21.11
21;LEGANES;AURGI;LEGANES;2026-08-24;24919;;0;4.99
21;LEGANES;AURGI;LEGANES;2026-08-24;24922;;0;4.99
21;LEGANES;AURGI;LEGANES;2026-08-24;24923;;0;4.43
21;LEGANES;AURGI;LEGANES;2026-08-24;24933;;0;-258.15
21;LEGANES;AURGI;LEGANES;2026-08-24;24954;;0;-21.05
21;LEGANES;AURGI;LEGANES;2026-08-24;25004;;0;17.81
21;LEGANES;AURGI;LEGANES;2026-08-24;25044;;0;9.40
21;LEGANES;AURGI;LEGANES;2026-08-24;25057;;0;39.23
21;LEGANES;AURGI;LEGANES;2026-08-24;25064;;0;6.17
21;LEGANES;AURGI;LEGANES;2026-08-24;25065;;0;8.49
21;LEGANES;AURGI;LEGANES;2026-08-24;25077;;0;8.20
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-24;23976;;0;9.41
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-24;23983;;0;10.42
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-24;24031;;0;60.50
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-24;24074;;0;18.56
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-24;24081;;0;19.87
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-24;24094;;0;31.38
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-24;24868;;0;9.98
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-24;24905;;0;99.85
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-24;25019;;0;30.13
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-24;25052;;0;109.15
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-24;27782;;0;2.12
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-24;61688;;0;15.65
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-24;61691;;0;10.84
24;PINTO;AURGI;PINTO;2026-08-24;30511;;0;32.98
24;PINTO;AURGI;PINTO;2026-08-24;30521;;0;9.09
24;PINTO;AURGI;PINTO;2026-08-24;30546;;0;-188.43
24;PINTO;AURGI;PINTO;2026-08-24;30602;;0;35.59
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-24;74330;;0;32.34
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-24;74352;;0;307.82
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-24;74363;;0;27.94
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-24;74408;;0;70.39
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-24;74581;;0;10.49
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-24;74588;;0;55.73
40;VALLECAS;AURGI;MADRID;2026-08-24;32092;;0;16.78
40;VALLECAS;AURGI;MADRID;2026-08-24;32182;;0;79.58
40;VALLECAS;AURGI;MADRID;2026-08-24;32189;;0;55.01
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-24;24283;;0;52.09
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-24;24295;;0;33.15
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-24;24300;;0;11.54
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-24;24315;;0;30.49
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-24;24316;;0;9.85
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-24;24319;;0;16.46
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-24;24320;;0;38.60
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-24;24347;;0;28.99
